latitude,longitude,SAVI,NDWI,RCI
18.32852777777778,156.1363333333333,-0.10743253374209197,0.048651016162026404,-0.1372150812532247
17.72161111111111,156.63055555555556,-0.11169180295725663,0.039288395899423754,-0.14092587958106947
17.113222222222223,157.12102777777778,-0.13860433244213588,0.051876613668537706,-0.17006749335958324
16.502388888888888,157.60877777777776,-0.1476370815202628,0.06235214715825906,-0.17575416875860522
15.892694444444444,158.09116666666668,-0.11155757669605074,0.04372221512163109,-0.13957983617656175
15.278,158.57319444444445,-0.149641929928557,0.06470965642525792,-0.17865997686265403
14.665000000000001,159.04980555555557,-0.13044032996811575,0.05023370257376916,-0.15975424868851096
14.048666666666666,159.52511111111113,-0.12695590773644935,0.05345354685427758,-0.15757199959068477
13.376805555555556,160.0390277777778,-0.140054098765677,0.05702899535611142,-0.16975615591461762
12.758194444444445,160.50858333333332,-0.12435367085046332,0.051238675514260944,-0.15328786513735249
12.123166666666668,160.9871111111111,-0.11973105968070454,0.04845828643312427,-0.14572211018195058
11.502583333333334,161.4516111111111,-0.1136586062776486,0.061016976601228255,-0.13953524897334507
10.879861111111111,161.91472222222222,-0.11520062132966008,0.05909193947852817,-0.1450633765479979
10.256555555555556,162.37550000000002,-0.013467017501478872,0.003375452542028026,-0.09879456001473423
9.633444444444445,162.8335277777778,-0.13580256642704816,0.08170727134974712,-0.1474410710256228
9.009944444444445,163.28941666666665,-0.007354106934299617,0.021674899710883624,-0.08144820333012817
8.388222222222222,163.74175,0.13050053228320707,-0.08492041553101248,-0.06899454274519337
5.0409444444444444,166.14558333333332,0.04397377863372227,0.014656150132092618,-0.06174006770134685
4.391861111111112,166.60688888888888,-0.01175567281704069,0.10358689475315033,-0.07714238402615807
3.76375,167.05219444444447,-0.18822809262068804,0.12958937077055896,-0.1811207178210269
3.1349722222222223,167.49702777777776,-0.09696663790448884,0.06607948643940126,-0.11123747955986087
2.506,167.94127777777777,-0.12070549973311336,0.0707259802404743,-0.13827383900933854
1.8763333333333334,168.38538888888888,-0.08385013914614556,0.04266590681510011,-0.10761527999096986
1.2435,168.83124999999998,-0.06711402088677151,0.04533343542069324,-0.0900034040709552
0.6119722222222223,169.27594444444446,-0.07331133704918066,0.0424380811082416,-0.09892303372719348
-0.03758333333333333,169.7331111111111,-0.06341639578348543,0.04210330382057255,-0.08679748996670901
-0.6705,170.1786111111111,-0.08795496861689786,0.05016370253641359,-0.11896216026854567
-1.3216944444444445,170.63713888888887,-0.0751281333928609,0.047583492393745236,-0.1044850087815108
-1.956611111111111,171.0845277777778,-0.0952883144473885,0.05955428636931203,-0.1265666582121063
-2.587638888888889,171.52966666666669,-0.144407620088813,0.0762174389032392,-0.1748520386586202
-3.2207222222222223,171.9768611111111,-0.11257488405794162,0.061294989911970556,-0.14377348828801378
-3.853138888888889,172.42441666666664,-0.09656041855440343,0.06017348898245939,-0.12400176532496514
-4.502666666666666,172.88502777777776,-0.1359660004493711,0.09473440000191498,-0.13913411598367895
-5.131638888888888,173.3322222222222,-0.29251496150227985,0.1496880006377884,-0.2564201279006465
-5.759083333333334,173.77955555555556,-0.38916981433286985,0.20626871646852685,-0.31579502621957434
-6.386666666666667,174.22841666666667,-0.44929914905080764,0.2513566528564747,-0.35670109093106406
-7.009972222222222,174.67577777777777,-0.2647272681367179,0.16181147126902046,-0.24200648003694292
-7.634972222222221,175.12605555555555,-0.19584913764976106,0.10089950670190925,-0.21466104974490843
-8.26163888888889,175.57944444444445,-0.14653007273324228,0.0733297443702954,-0.17542162547196197
-8.905666666666667,176.04758333333334,-0.14037643623038837,0.07254074496580597,-0.16645193840429814
-9.530750000000001,176.50419444444444,-0.14749142028574197,0.07804269015920967,-0.17539457383485024
-10.15836111111111,176.96505555555555,-0.11257088169749369,0.07113537111210538,-0.13755514817021056
-10.781555555555556,177.42527777777778,-0.17310931334362736,0.07556220145326356,-0.2024993305302157
-11.404972222222222,177.88841666666667,-0.13800426962764492,0.05543472678125708,-0.16573287692064773
-12.02677777777778,178.35327777777778,-0.13658865927721336,0.06779327675759685,-0.1590939450461273
-12.648555555555555,178.82125,-0.16079745727669706,0.06604889883334915,-0.1867830227875745
-13.268194444444445,179.2908888888889,-0.17881333238620736,0.06910605646291215,-0.20448530140786236
-13.89386111111111,179.7686111111111,-0.13298451250943163,0.06306616914927989,-0.1537848722712321
