ent,lat,lon,pic
0.00417514450116264,50.727000000000004,77.12477777777777,235
0.004187876615386859,41.94105555555555,42.67805555555555,13
0.004188624565309913,48.964083333333335,86.23283333333333,243
0.004215210215655435,41.90438888888889,128.58661111111113,66
0.0042310566532527865,50.36211111111111,79.45480555555555,237
0.0042606445315368,50.42647222222222,44.94430555555555,211
0.004284665014842276,39.74044444444444,108.81044444444444,263
0.004286349323306124,50.55122222222222,78.29255555555555,236
0.004319204745807403,44.98694444444445,98.44105555555556,255
0.004335451939741191,43.28758333333333,45.354055555555554,16
0.00433605620360705,5.0409444444444444,166.14558333333332,126
0.0043624851856126365,10.256555555555556,162.37550000000002,122
0.004379038313479969,51.45888888888889,53.43208333333333,218
0.004399546706786188,51.72230555555556,89.69225,41
0.004400795567212621,51.66761111111111,90.94516666666667,42
0.0044021401303287995,42.34908333333333,127.73369444444444,65
0.0044038460186211475,51.10158333333334,73.36308333333332,30
0.004411909336493094,50.01391666666667,104.98847222222223,50
0.004415061615566899,51.18402777777777,73.5045,232
0.004436169431554179,28.253055555555555,123.51802777777777,275
0.004449643268118887,50.22852777777778,43.786138888888885,210
0.004455727148734296,51.66902777777778,67.32491666666667,227
0.004460619384221078,44.19697222222222,100.28025,257
0.004460674311031513,43.77825,101.20533333333334,258
0.004482973276727411,-24.311777777777777,-171.53491666666667,173
0.0044862347818095,42.939,102.96836111111111,260
0.004486652338882962,46.472500000000004,94.57733333333333,251
0.004541307625689856,51.7875,63.630833333333335,224
0.0045768162376392035,51.41744444444444,71.08444444444444,230
0.004605661107412139,40.04580555555555,39.30161111111111,9
0.0046059849191200835,45.58938888888889,27.06811111111111,202
0.004615378504658285,43.36288888888889,102.0923611111111,259
0.004626146999640949,50.42947222222222,68.55388888888889,26
0.004634137787654186,50.889944444444446,75.94841666666667,234
0.00465127519667934,-24.900333333333332,-170.9868611111111,174
0.00465948151038442,44.59586111111111,99.36774999999999,256
0.004664532887749921,49.29122222222222,108.44411111111111,53
0.004675774162310203,51.72236111111111,66.0996111111111,226
0.00467678983218253,46.818472222222226,93.58391666666667,250
0.0047109680597533675,-17.628444444444444,-177.29391666666666,162
0.0047238162491754915,45.75297222222222,96.52288888888889,253
0.004731651788703346,51.7625,88.43594444444444,40
0.00474226903996623,45.38086111111111,97.47272222222223,254
0.004745924280583606,49.226083333333335,85.13536111111112,242
0.004754688339685502,41.47233333333334,41.80441666666666,12
0.004783090732142297,49.47691666666667,84.02402777777777,241
0.004789319491533722,31.76636111111111,143.293,86
0.0047903670857969835,50.95397222222223,72.14850000000001,29
0.004804456150601638,35.71463888888889,9.217583333333334,186
0.004816753717129159,42.78563888888889,126.86977777777777,64
0.0048298034037748865,46.11713888888889,95.55727777777777,252
0.004831026587082241,29.383083333333335,122.33711111111111,273
0.004856952374763766,-25.488222222222223,-170.43138888888888,175
0.004862141241423004,45.96930555555556,28.05922222222222,203
0.004949888766946118,28.818305555555554,122.93241666666667,274
0.004979160776608549,-26.072666666666667,-169.87083333333334,176
0.004992458631837873,51.68863888888889,57.10313888888889,221
0.005016377292231395,-16.396194444444443,-178.28091666666668,160
0.005047982622846562,50.617416666666664,69.74105555555556,27
0.0050574395963691576,51.599833333333336,68.58061111111111,228
0.005068419735647641,41.00805555555556,40.96519444444445,11
0.0050820071729656925,9.009944444444445,163.28941666666665,124
0.005112108008943784,44.332861111111114,47.63122222222222,18
0.005139585360573565,51.04397222222222,74.73013888888889,233
0.0051934648349062276,47.80536111111111,90.49791666666667,247
0.005218249167886576,50.22813888888889,67.37530555555554,25
0.005272705837446085,47.489555555555555,91.53066666666666,248
0.0053468935513294345,51.62580555555556,55.87338888888889,220
0.005390732585545672,51.51569444444444,69.83783333333332,229
0.005404960964071522,39.54694444444444,38.47591666666667,8
0.005444403148253899,35.19136111111111,8.520888888888889,185
0.005445071614313189,50.160777777777774,80.60541666666666,238
0.005486459079658381,45.135527777777774,49.524166666666666,20
0.005548989131838601,50.79258333333333,70.94116666666667,28
0.005560961579285278,49.94702777777778,81.74608333333333,239
0.005648262996823498,49.71461111111111,82.90769444444445,240
0.005672321017909174,40.05027777777777,131.88605555555554,70
0.005694327960562685,51.73738888888889,58.3325,222
0.005737246623174411,34.65338888888889,7.820777777777778,184
0.005769762644958552,47.15427777777778,92.57877777777777,249
0.005795738124869676,38.54508333333333,36.885888888888886,6
0.005795900953947435,34.12108333333333,7.1433333333333335,183
0.0058408859168445505,-26.667916666666667,-169.291,177
0.005896947689722696,33.582,6.471916666666667,182
0.0059098057908207975,40.52388888888889,40.115944444444445,10
0.005912515453000096,39.04369444444444,37.66630555555555,7
0.005924680179649629,-17.012333333333334,-177.78977777777777,161
0.0059531919060488644,23.58211111111111,128.0234166666667,283
0.005972451952210347,26.51925,125.25572222222222,278
0.006026336539304113,45.20966666666667,26.114833333333333,201
0.006057136236528131,19.357666666666667,131.69511111111112,290
0.006085484836503373,-27.245833333333334,-168.71894444444445,178
0.006110329146405959,37.52086111111111,35.34525,4
0.006234217467255728,18.125666666666667,132.71077777777776,292
0.006253245530440102,44.73861111111111,48.57091666666667,19
0.00630675275323172,41.94102777777778,19.08663888888889,196
0.006348477236096826,22.989194444444447,128.55875,284
0.006483763431706601,30.518833333333333,121.10727777777777,271
0.0065098524311832905,34.65272222222222,116.19208333333334,267
0.006524954767935108,25.939888888888888,125.81811111111111,279
0.006530453225563152,36.23263888888889,9.923333333333332,187
0.006565759819071757,31.089972222222222,120.47125,270
0.006568213766534832,-0.03758333333333333,169.7331111111111,134
0.006572909565532319,38.042,36.11902777777778,5
0.0066420259502061405,-15.779805555555557,-178.76772222222223,159
0.006692299867456932,31.216527777777777,143.91994444444444,87
0.006723766876778967,33.04108333333333,5.812361111111111,181
0.006758095042687627,42.382,19.934555555555555,197
0.006763369878173451,15.01075,135.19016666666667,297
0.006806572005427367,1.2435,168.83124999999998,132
0.006818276897062139,0.6119722222222223,169.27594444444446,133
0.006849391262429578,36.74425,10.636972222222221,188
0.006883254526107786,35.53436111111111,138.6276388888889,79
0.006898252691512056,32.311277777777775,142.65944444444446,85
0.006935438295309646,37.07280555555556,136.49913888888887,76
0.00703938902997085,20.14236111111111,154.62772222222222,106
0.007042696075627555,1.8763333333333334,168.38538888888888,131
0.007054858467498921,46.27975,52.490611111111114,23
0.007134911819327162,20.74227777777778,154.11744444444446,105
0.007182965153786685,-1.3216944444444445,170.63713888888887,136
0.00732032764071103,41.49272222222222,18.250527777777776,195
0.0073305552863527235,36.48869444444445,33.86972222222222,2
0.007342141875253998,15.64186111111111,134.69705555555555,296
0.007429121679370619,37.7675,12.117583333333334,190
0.007496338306866541,45.90025,51.467416666666665,22
0.0075575255151216995,24.170333333333335,127.48502777777777,282
0.007627005465843382,17.72161111111111,156.63055555555556,110
0.00766112370922694,-0.6705,170.1786111111111,135
0.007680754935635171,-15.141055555555555,-179.2676388888889,158
0.007744070371086104,37.00833333333333,34.60344444444445,3
0.0077581313513244285,10.637666666666666,138.50277777777777,304
0.007791148776025122,19.54188888888889,155.1326388888889,107
0.007875949425790155,15.892694444444444,158.09116666666668,113
0.007905181958943585,19.963583333333332,131.18733333333333,289
0.00793341090844926,40.56236111111111,16.591166666666666,193
0.007970496850871197,-12.679638888888888,155.25341666666668,341
0.007976977281180575,9.994166666666667,138.97736111111112,305
0.008081923518334888,45.52186111111111,50.48730555555556,21
0.008085706264474666,18.32852777777778,156.1363333333333,109
0.008099627601458997,27.823666666666668,147.54772222222223,93
0.008249740587547263,9.36913888888889,139.43575,306
0.008379655483327442,12.123166666666668,160.9871111111111,119
0.008391397358700647,-15.790805555555556,157.6496388888889,346
0.008405039011657282,-1.956611111111111,171.0845277777778,137
0.008415546406176025,-3.853138888888889,172.42441666666664,140
0.008552991226618265,3.1349722222222223,167.49702777777776,129
0.008556888952595416,39.617666666666665,15.000166666666667,191
0.00856602367828391,22.37825,129.10299999999998,285
0.008642781466111265,40.531527777777775,131.06605555555558,69
0.008725882947527427,37.25147222222222,11.361694444444444,189
0.008758801059189211,12.758194444444445,160.50858333333332,118
0.008800301661545454,-13.299888888888889,155.72369444444445,342
0.008844854075850039,17.51525,133.2061388888889,293
0.008907964242494067,14.665000000000001,159.04980555555557,115
0.008932461919748197,40.995194444444444,130.25291666666666,68
0.008963973131681758,11.502583333333334,161.4516111111111,120
0.008968995553244815,10.879861111111111,161.91472222222222,121
0.008975002605770723,4.391861111111112,166.60688888888888,127
0.009012786095870773,-27.820194444444443,-168.14119444444444,179
0.009023171475055637,14.048666666666666,159.52511111111113,116
0.00902763360365455,41.45252777777778,129.42719444444444,67
0.009043599971285461,-3.2207222222222223,171.9768611111111,139
0.009073958739768647,20.567416666666666,130.67547222222223,288
0.009084695938986496,12.514694444444444,137.1011388888889,301
0.009120901659006883,-9.559666666666667,152.93405555555555,336
0.00923673591095484,29.960833333333333,121.7171388888889,272
0.009274884822005886,18.934833333333334,155.6375,108
0.009358549358907592,17.113222222222223,157.12102777777778,111
0.009369660280817451,41.02325,17.400916666666664,194
0.009372822303433073,-14.517944444444446,-179.7511111111111,157
0.009416424764100912,40.093583333333335,15.790611111111112,192
0.009428407109035508,-13.933722222222222,156.2078611111111,343
0.009498258897746364,-11.404972222222222,177.88841666666667,152
0.009500203208530131,24.773916666666665,126.92466666666667,281
0.009530412049728137,-10.15836111111111,176.96505555555555,150
0.009547041140415942,11.2625,138.03916666666666,303
0.009586336371481772,-11.434083333333334,154.31880555555554,339
0.009644087106862712,2.506,167.94127777777777,130
0.009650764448009233,1.1663333333333332,145.29430555555555,319
0.009669542695158144,-13.89386111111111,179.7686111111111,156
0.009699676913262513,28.957694444444442,146.3777777777778,91
0.009729248540457165,13.376805555555556,160.0390277777778,117
0.009826989469602424,16.887138888888888,133.71077777777776,294
0.009892973978911316,28.392833333333332,146.96544444444444,92
0.009957323571734213,-16.401805555555555,158.13225,347
0.010051853772278825,21.34136111111111,153.6018611111111,104
0.010157688782045463,-12.02677777777778,178.35327777777778,153
0.010205654112110062,21.781499999999998,129.62769444444444,286
0.010342887930394007,-10.182944444444443,153.3918611111111,337
0.010354409688325458,35.965333333333334,33.14844444444444,1
0.010376069908170154,16.502388888888888,157.60877777777776,112
0.010392017592840516,29.535777777777778,145.76569444444445,90
0.010394816445686612,1.7984444444444443,144.84897222222224,318
0.010401718034537117,32.480222222222224,5.142666666666667,180
0.010473098706872103,-18.850333333333335,160.11319444444445,351
0.010499345107980675,21.18261111111111,130.14777777777778,287
0.010511499384275102,-12.05763888888889,154.78511111111112,340
0.010653765196175549,15.278,158.57319444444445,114
0.01071795281037356,-8.905666666666667,176.04758333333334,148
0.010790660485745758,9.633444444444445,162.8335277777778,123
0.010800016908606514,13.75625,136.15800000000002,299
0.010834300106968122,-8.934666666666667,152.4773888888889,335
0.010842779907268861,13.134527777777777,136.632,300
0.01092725629627325,-8.29075,152.00925,334
0.011118286754431496,-8.26163888888889,175.57944444444445,147
0.011195511145471335,-12.648555555555555,178.82125,154
0.011262514756822503,-2.587638888888889,171.52966666666669,138
0.01132015970006425,36.56330555555555,137.22083333333333,77
0.011341424468850775,30.094055555555553,145.1638888888889,89
0.011364361997924467,30.663555555555554,144.53858333333332,88
0.011433118554415037,-4.502666666666666,172.88502777777776,141
0.011468831366466687,-9.530750000000001,176.50419444444444,149
0.011598496373391916,14.392555555555555,135.66905555555556,298
0.011870156833009352,-10.805666666666667,153.85183333333333,338
0.01194787142615884,-44.95608333333334,-166.29383333333334,352
0.01235788194305248,3.708,143.50036111111112,315
0.012393350739497043,-13.268194444444445,179.2908888888889,155
0.012521906132116957,25.5185,149.8131388888889,97
0.012693910135422337,-10.781555555555556,177.42527777777778,151
0.012737603531228674,11.894666666666666,137.56716666666665,302
0.013095229946251471,-18.243333333333336,159.6146388888889,350
0.013123523482616275,23.154916666666665,152.00116666666668,101
0.01320644316912824,2.447916666666667,144.39094444444444,317
0.013636093186084566,23.747055555555555,151.46452777777776,100
0.013636298919119407,24.35063888888889,150.90980555555555,99
0.013909419579869946,8.724833333333333,139.90580555555556,307
0.01392319429362882,-7.6673888888888895,151.55816666666666,333
0.014088697634001673,3.079861111111111,143.94466666666668,316
0.014173725435327723,4.335555555555556,143.0555277777778,314
0.014753647170546263,-14.563972222222223,156.69316666666668,344
0.015803553972447787,21.953333333333333,153.0686388888889,103
0.015954290311970234,-7.634972222222221,175.12605555555555,146
0.016021075198606186,-15.177416666666666,157.16938888888888,345
0.016242839307303775,16.256722222222223,134.2123611111111,295
0.016530813451726536,-2.0094444444444446,147.53047222222224,324
0.01655240527077868,3.76375,167.05219444444447,128
0.016796687321390783,6.223416666666667,141.71033333333332,311
0.0175427328572941,-17.012333333333334,158.61891666666668,348
0.019066789782737972,24.935194444444445,150.3648611111111,98
0.01909381723550184,27.250333333333334,148.1246388888889,94
0.019237619929566723,-7.041388888888889,151.10705555555555,332
0.019400135251224644,-6.41675,150.65866666666668,331
0.01984921512874984,-5.146111111111112,149.75119444444445,329
0.02092931159750891,4.963611111111112,142.60927777777778,313
0.02127374360230518,5.593944444444444,142.16022222222222,312
0.02151663262984618,8.101694444444444,140.35822222222222,308
0.02223331202850452,36.05058333333333,137.93002777777778,78
0.02241547741035283,6.852555555555555,141.25919444444443,310
0.023247456055065528,-3.894083333333333,148.86211111111112,327
0.02480694267738291,26.09947222222222,149.2553888888889,96
0.026205043707945002,-17.635805555555557,159.12072222222224,349
0.02757676230166908,-7.009972222222222,174.67577777777777,145
0.030289559029553877,-5.131638888888888,173.3322222222222,142
0.032000883437898905,-2.637277777777778,147.97338888888888,325
0.03216015529158513,25.35863888888889,126.37383333333332,280
0.0322168528007007,7.478305555555556,140.80875,309
0.034208649428751896,0.5199722222222223,145.74936111111109,320
0.03749718126211969,26.675666666666668,148.69369444444445,95
0.03874830039076054,-4.520555555555555,149.30641666666668,328
0.04455866246891159,22.547361111111112,152.54441666666668,102
0.05030880627666755,-5.773138888888889,150.19827777777778,330
0.07282399503869971,-1.3803055555555557,147.0871111111111,323
0.07893071830791663,-3.2661944444444444,148.4177222222222,326
0.08934590178227918,-5.759083333333334,173.77955555555556,143
0.1100913133901546,-0.10819444444444445,146.1915,321
0.5528051447732464,-0.75225,146.6448611111111,322
1.0,-6.386666666666667,174.22841666666667,144
